"fullname","office","position","id","source","document_type","url","patronymic","created_date","first_name","last_name","is_corrected","legalForm","uafirm_reestrCode","person","name","fax_extendedstatus","en_address","beneficial_owner_company_code","fax","location","country","phone","en_name","address","mail","iteration","object_id","mail_extendedstatus","en_name_extendedstatus","phone_extendedstatus","beneficial_owner_company_code_extendedstatus","legalForm_extendedstatus","address_extendedstatus","name_extendedstatus","country_extendedstatus","enName","telephone","reestrCode","email","countryRegistration","declarant","subjectRelation"
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Олексійович",2018-03-27,"Сергій","Тарута","FALSE","Товариство з обмеженою відповідальністю","","1","ТОВ ""Футбольний Клуб ""Металург""","2","","23768175","","","1","","No","83062, м.Донецьк, вул. Куйбишева, б. 25 А","","1477663571537","1477663571537","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Тарута Сергій Олексійович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Олексійович",2018-03-27,"Сергій","Тарута","FALSE","Компанія з обмеженою відповідальністю","","1","І.С.Х.Ц. Індустріал Стіл Холдинг Ко Лімітед ","2","","153723","","","101","","I.S.H.C. Industrial Steel Holding Co Limited ","Темістоклі Дерві, 3, Джулія Хаус, ПС 1066, Нікосія Кіпр","","1478170570800","1478170570800","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Тарута Сергій Олексійович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Олексійович",2018-03-27,"Сергій","Тарута","FALSE","акціонерне товариство","","1","ПРАТ ""ЮГ-АГРО""","1","","32577534","","","1","","","87042, Донецька обл. Нікольський район, с.Зоря, вул.Афінська, б.2","","1522063175702","1522063175702","2","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Тарута Сергій Олексійович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Олексійович",2018-03-27,"Сергій","Тарута","FALSE","Акціонерне товариство","","1","ПАТ ""Дніпропетровський Трубний Завод""","2","","05393122","","","1","","No","49068, м. Дніпро, вул. Маяковського, б.31","","1477657113117","1477657113117","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Тарута Сергій Олексійович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Олексійович",2018-03-27,"Сергій","Тарута","FALSE","акціонерне товариство","","1","ПРАТ ""Діанівська Птахофабрика""","1","","30492941","","","1","","","85783, Донецька обл. Волноваський район, с.Діанівка, вул.Миру, б.1А","","1522063699434","1522063699434","2","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Тарута Сергій Олексійович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Олексійович",2018-03-27,"Сергій","Тарута","FALSE","компанія з обмеженою відповідальністю","","1","ТОВ ""Діанівський Бройлер""","1","","32898759","","","1","","","85783, Донецька обл., Волноваський район, с.Діанівка, вул.Миру, б.1А","","1522063835828","1522063835828","2","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Тарута Сергій Олексійович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Олексійович",2018-03-27,"Сергій","Тарута","FALSE","компанія з обмеженою відповідальністю","","1","ТОВ ""Корпорація ""Бахмутська Спілка""","1","","33244991","","","1","","","84573, Донецька обл. Бахмутській район, с.Новолуганське, вул.Побєди, 27","","1522062465898","1522062465898","2","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Тарута Сергій Олексійович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Олексійович",2018-03-27,"Сергій","Тарута","FALSE","Компанія з обмеженою відповідальністю","","1","Парборіо Холдінгз Лімітед","2","","282355","","","101","","Parborio Holdings Limited","Кіріаку Матсі 16, Ігл Хаус, 10-й поверх, Агіоі Омологітес, П.С. 1082, Нікосія, Кіпр","","1478170731707","1478170731707","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Тарута Сергій Олексійович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Олексійович",2018-03-27,"Сергій","Тарута","FALSE","компанія з обмеженою відповідальністю","","1","ТОВ ""ВОСТОКАГРО""","1","","30569364","","","1","","","84573, Донецька обл., Бахмутський район, с.Новолуганське, вул.Первомайська, б.2","","1522064483794","1522064483794","2","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Тарута Сергій Олексійович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Олексійович",2018-03-27,"Сергій","Тарута","FALSE","Компанія з обмеженою відповідальністю","","1","ТОВ ""Азовська Інформаційна Компанія""","1","","23185025","","","1","","","87500, Донецька обл., м.Маріуполь, пр. Леніна, б.56","","1522062769516","1522062769516","2","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Тарута Сергій Олексійович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Олексійович",2018-03-27,"Сергій","Тарута","FALSE","Товариство з обмеженою відповідальністю","","1","ТОВ ""ХК ""СОКІЛ КИЇВ""","2","","32597058","","","1","","No","04070, м.Київ, ВУЛИЦЯ БОРИСОГЛІБСЬКА, будинок 6, корпус Б","","1477663401469","1477663401469","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Тарута Сергій Олексійович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Олексійович",2018-03-27,"Сергій","Тарута","FALSE","компанія з обмеженою відповідальністю","","1","ТОВ ""Українська гірничо-металургійна Компанія-Львів""","1","","33251993","","","1","","","79069, Лвівська область, м.Львів, вул.Шевченка, б.321","","1522063323964","1522063323964","2","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Тарута Сергій Олексійович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Олексійович",2018-03-27,"Сергій","Тарута","FALSE","Компанія з обмеженою відповідальністю","","1","Енард Інвестментс Лімітед ","2","","1561403","","","33","","Enard Investments Limited","Трайдент Чамберс, ПС 146, Род Таун, Тортола, Британські Віргінські Острови","","1478170351585","1478170351585","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Тарута Сергій Олексійович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Олексійович",2018-03-27,"Сергій","Тарута","FALSE","акціонерне товариство","","1","ПРАТ ""Горлівський М'ясокомбінат""","1","","00443364","","","1","","","84573, Донецька обл., Бахмутський район, с.Новолуганське, квартал Молодіжний, б.13","","1522062861272","1522062861272","2","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Тарута Сергій Олексійович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Олексійович",2018-03-27,"Сергій","Тарута","FALSE","Товариство з обмеженою відповідальністю","","1","ТОВ ""Музей історичного культурного надбання ""Платар""","2",NA,"34531030","","","1","0445376356",NA,"01030, м.Київ, вул.Івана Франка, б. 40-Б",NA,NA,"1475845353807","2",NA,NA,NA,NA,NA,NA,NA,"","","","","","Тарута Сергій Олексійович",NA
